Snap Date,Dep Date,Return Date,Dep time,Dep Time,Dep Duration,From,Back time,Back Comp,Stops,Back Duration,Back Arrival,Stops,Dep Airport,Back Airport,Price,Class
2025-03-04,2025-03-05,2025-03-07,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,2:30 pm – 2:45 pm,easyJet,nonstop,1h 15m,CDG,LTN,$161,Economy
2025-03-04,2025-03-05,2025-03-07,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,5:00 pm – 5:15 pm,easyJet,nonstop,1h 15m,CDG,LTN,$161,Economy
2025-03-04,2025-03-05,2025-03-07,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,10:05 am – 10:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$148,Economy
2025-03-04,2025-03-05,2025-03-07,6:40 pm – 9:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,9:55 am – 10:20 am,easyJet,nonstop,1h 25m,CDG,LTN,$119,Economy
2025-03-04,2025-03-05,2025-03-07,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,5:55 pm – 5:55 pm,easyJet,nonstop,1h 00m,CDG,LGW,$178,Economy
2025-03-04,2025-03-05,2025-03-07,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,1:40 pm – 1:45 pm,easyJet,nonstop,1h 05m,CDG,SEN,$174,Economy
2025-03-04,2025-03-05,2025-03-07,2:40 pm – 5:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,12:30 pm – 12:40 pm,Vueling,nonstop,1h 10m,ORY,LGW,$159,Economy
2025-03-04,2025-03-05,2025-03-07,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,12:30 pm – 12:40 pm,Vueling,nonstop,1h 10m,ORY,LGW,$145,Economy
2025-03-04,2025-03-05,2025-03-07,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,2:30 pm – 2:45 pm,easyJet,nonstop,1h 15m,CDG,LTN,$161,Economy
2025-03-04,2025-03-05,2025-03-07,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,5:00 pm – 5:15 pm,easyJet,nonstop,1h 15m,CDG,LTN,$161,Economy
2025-03-04,2025-03-05,2025-03-07,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$146,Economy
2025-03-04,2025-03-05,2025-03-07,4:45 pm – 7:05 pm,easyJet,nonstop,1h 20m,LGW,CDG,12:30 pm – 12:40 pm,Vueling,nonstop,1h 10m,ORY,LGW,$163,Economy
2025-03-04,2025-03-05,2025-03-07,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,5:55 pm – 5:55 pm,easyJet,nonstop,1h 00m,CDG,LGW,$178,Economy
2025-03-04,2025-03-05,2025-03-07,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$158,Economy
2025-03-04,2025-03-05,2025-03-07,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,2:30 pm – 2:45 pm,easyJet,nonstop,1h 15m,CDG,LTN,$159,Economy
2025-03-04,2025-03-05,2025-03-07,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,5:00 pm – 5:15 pm,easyJet,nonstop,1h 15m,CDG,LTN,$159,Economy
2025-03-04,2025-03-05,2025-03-07,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$166,Economy
2025-03-04,2025-03-05,2025-03-07,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,10:05 am – 10:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$152,Economy
2025-03-04,2025-03-05,2025-03-07,2:40 pm – 5:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,10:40 pm – 10:55 pm,easyJet,nonstop,1h 15m,CDG,LTN,$135,Economy
2025-03-04,2025-03-05,2025-03-07,6:40 pm – 9:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,7:20 pm – 7:25 pm,Vueling,nonstop,1h 05m,ORY,LGW,$176,Economy
2025-03-04,2025-03-05,2025-03-07,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,5:55 pm – 5:55 pm,easyJet,nonstop,1h 00m,CDG,LGW,$178,Economy
2025-03-04,2025-03-05,2025-03-07,4:45 pm – 7:05 pm,easyJet,nonstop,1h 20m,LGW,CDG,7:20 pm – 7:25 pm,Vueling,nonstop,1h 05m,ORY,LGW,$171,Economy
2025-03-04,2025-03-05,2025-03-07,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$166,Economy
2025-03-04,2025-03-05,2025-03-07,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,2:30 pm – 2:45 pm,easyJet,nonstop,1h 15m,CDG,LTN,$159,Economy
2025-03-04,2025-03-05,2025-03-07,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,5:00 pm – 5:15 pm,easyJet,nonstop,1h 15m,CDG,LTN,$159,Economy
2025-03-04,2025-03-05,2025-03-07,2:40 pm – 5:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,10:40 pm – 10:55 pm,easyJet,nonstop,1h 15m,CDG,LTN,$135,Economy
2025-03-04,2025-03-05,2025-03-07,4:45 pm – 7:05 pm,easyJet,nonstop,1h 20m,LGW,CDG,9:55 am – 10:20 am,easyJet,nonstop,1h 25m,CDG,LTN,$147,Economy
2025-03-04,2025-03-05,2025-03-07,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$178,Economy
2025-03-04,2025-03-05,2025-03-07,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,7:20 pm – 7:25 pm,Vueling,nonstop,1h 05m,ORY,LGW,$163,Economy
2025-03-04,2025-03-05,2025-03-07,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,10:05 am – 10:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$172,Economy
2025-03-04,2025-03-05,2025-03-07,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,7:20 pm – 7:25 pm,Vueling,nonstop,1h 05m,ORY,LGW,$176,Economy
2025-03-04,2025-03-05,2025-03-07,6:40 pm – 9:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,9:10 pm – 9:15 pm,easyJet,nonstop,1h 05m,CDG,LGW,$156,Economy
2025-03-04,2025-03-05,2025-03-07,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,12:30 pm – 12:40 pm,Vueling,nonstop,1h 10m,ORY,LGW,$164,Economy
2025-03-04,2025-03-05,2025-03-07,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,9:55 am – 10:20 am,easyJet,nonstop,1h 25m,CDG,LTN,$159,Economy
2025-03-04,2025-03-05,2025-03-07,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,9:55 am – 10:20 am,easyJet,nonstop,1h 25m,CDG,LTN,$127,Economy
2025-03-04,2025-03-05,2025-03-07,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,1:40 pm – 1:45 pm,easyJet,nonstop,1h 05m,CDG,SEN,$185,Economy
2025-03-04,2025-03-05,2025-03-07,6:40 pm – 9:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$159,Economy
2025-03-04,2025-03-05,2025-03-07,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,9:55 am – 10:20 am,easyJet,nonstop,1h 25m,CDG,LTN,$159,Economy
2025-03-04,2025-03-05,2025-03-07,4:45 pm – 7:05 pm,easyJet,nonstop,1h 20m,LGW,CDG,10:40 pm – 10:55 pm,easyJet,nonstop,1h 15m,CDG,LTN,$154,Economy
2025-03-04,2025-03-05,2025-03-07,7:55 am – 10:20 am,Vueling,nonstop,1h 25m,LGW,ORY,5:55 pm – 5:55 pm,easyJet,nonstop,1h 00m,CDG,LGW,$185,Economy
2025-03-04,2025-03-05,2025-03-07,4:45 pm – 7:05 pm,easyJet,nonstop,1h 20m,LGW,CDG,9:10 pm – 9:15 pm,easyJet,nonstop,1h 05m,CDG,LGW,$171,Economy
2025-03-04,2025-03-05,2025-03-07,2:40 pm – 5:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$168,Economy
2025-03-04,2025-03-05,2025-03-07,7:55 am – 10:20 am,Vueling,nonstop,1h 25m,LGW,ORY,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$171,Economy
2025-03-04,2025-03-05,2025-03-07,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,10:40 pm – 10:55 pm,easyJet,nonstop,1h 15m,CDG,LTN,$151,Economy
2025-03-04,2025-03-05,2025-03-07,4:45 pm – 7:05 pm,easyJet,nonstop,1h 20m,LGW,CDG,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$183,Economy
2025-03-04,2025-03-05,2025-03-07,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,7:20 pm – 7:25 pm,Vueling,nonstop,1h 05m,ORY,LGW,$188,Economy
2025-03-04,2025-03-05,2025-03-07,2:40 pm – 5:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,9:10 pm – 9:15 pm,easyJet,nonstop,1h 05m,CDG,LGW,$163,Economy
2025-03-04,2025-03-05,2025-03-07,7:55 am – 10:20 am,Vueling,nonstop,1h 25m,LGW,ORY,12:30 pm – 12:40 pm,Vueling,nonstop,1h 10m,ORY,LGW,$186,Economy
2025-03-04,2025-03-05,2025-03-07,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,9:10 pm – 9:15 pm,easyJet,nonstop,1h 05m,CDG,LGW,$183,Economy
2025-03-04,2025-03-05,2025-03-07,7:55 am – 10:20 am,Vueling,nonstop,1h 25m,LGW,ORY,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$185,Economy
2025-03-04,2025-03-05,2025-03-07,7:55 am – 10:20 am,Vueling,nonstop,1h 25m,LGW,ORY,10:05 am – 10:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$178,Economy
2025-03-04,2025-03-05,2025-03-07,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$174,Economy
2025-03-04,2025-03-05,2025-03-07,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,10:40 pm – 10:55 pm,easyJet,nonstop,1h 15m,CDG,LTN,$166,Economy
2025-03-04,2025-03-05,2025-03-07,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$199,Economy
2025-03-04,2025-03-05,2025-03-07,11:45 am – 2:05 pm,easyJet,nonstop,1h 20m,LTN,CDG,5:55 pm – 5:55 pm,easyJet,nonstop,1h 00m,CDG,LGW,$215,Economy
2025-03-04,2025-03-05,2025-03-07,7:55 am – 10:20 am,Vueling,nonstop,1h 25m,LGW,ORY,1:40 pm – 1:45 pm,easyJet,nonstop,1h 05m,CDG,SEN,$202,Economy
2025-03-04,2025-03-05,2025-03-07,7:55 am – 10:20 am,Vueling,nonstop,1h 25m,LGW,ORY,5:00 pm – 5:15 pm,easyJet,nonstop,1h 15m,CDG,LTN,$177,Economy
2025-03-04,2025-03-05,2025-03-07,7:55 am – 10:20 am,Vueling,nonstop,1h 25m,LGW,ORY,2:30 pm – 2:45 pm,easyJet,nonstop,1h 15m,CDG,LTN,$177,Economy
2025-03-04,2025-03-05,2025-03-07,11:45 am – 2:05 pm,easyJet,nonstop,1h 20m,LTN,CDG,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$204,Economy
2025-03-04,2025-03-05,2025-03-07,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,12:30 pm – 12:40 pm,British Airways,nonstop,1h 10m,ORY,LGW,$191,Economy
2025-03-04,2025-03-05,2025-03-07,6:40 pm – 9:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,11:40 am – 12:10 pm,British Airways,nonstop,1h 30m,CDG,LHR,$176,Economy
2025-03-04,2025-03-05,2025-03-07,11:45 am – 2:05 pm,easyJet,nonstop,1h 20m,LTN,CDG,2:30 pm – 2:45 pm,easyJet,nonstop,1h 15m,CDG,LTN,$199,Economy
2025-03-04,2025-03-05,2025-03-07,11:45 am – 2:05 pm,easyJet,nonstop,1h 20m,LTN,CDG,5:00 pm – 5:15 pm,easyJet,nonstop,1h 15m,CDG,LTN,$199,Economy
2025-03-04,2025-03-05,2025-03-07,11:45 am – 2:05 pm,easyJet,nonstop,1h 20m,LTN,CDG,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$215,Economy
2025-03-04,2025-03-05,2025-03-07,11:45 am – 2:05 pm,easyJet,nonstop,1h 20m,LTN,CDG,10:05 am – 10:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$209,Economy
2025-03-04,2025-03-05,2025-03-07,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,7:20 pm – 7:25 pm,Vueling,nonstop,1h 05m,ORY,LGW,$176,Economy
2025-03-04,2025-03-05,2025-03-07,8:15 am – 10:35 am,easyJet,nonstop,1h 20m,LGW,CDG,2:30 pm – 2:45 pm,easyJet,nonstop,1h 15m,CDG,LTN,$228,Economy
2025-03-04,2025-03-05,2025-03-07,3:15 pm – 5:45 pm,British Airways,nonstop,1h 30m,LHR,ORY,5:55 pm – 5:55 pm,easyJet,nonstop,1h 00m,CDG,LGW,$239,Economy
2025-03-04,2025-03-05,2025-03-07,8:15 am – 10:35 am,easyJet,nonstop,1h 20m,LGW,CDG,5:00 pm – 5:15 pm,easyJet,nonstop,1h 15m,CDG,LTN,$228,Economy
2025-03-04,2025-03-05,2025-03-07,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,12:30 pm – 12:40 pm,Vueling,nonstop,1h 10m,ORY,LGW,$164,Economy
2025-03-04,2025-03-05,2025-03-07,11:45 am – 2:05 pm,easyJet,nonstop,1h 20m,LTN,CDG,10:40 pm – 10:55 pm,easyJet,nonstop,1h 15m,CDG,LTN,$206,Economy
2025-03-04,2025-03-05,2025-03-07,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,9:55 am – 10:20 am,easyJet,nonstop,1h 25m,CDG,LTN,$127,Economy
2025-03-04,2025-03-05,2025-03-07,6:40 pm – 9:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$159,Economy
2025-03-04,2025-03-05,2025-03-07,8:15 am – 10:35 am,easyJet,nonstop,1h 20m,LGW,CDG,9:55 am – 10:20 am,easyJet,nonstop,1h 25m,CDG,LTN,$228,Economy
2025-03-04,2025-03-05,2025-03-07,7:55 am – 10:20 am,Vueling,nonstop,1h 25m,LGW,ORY,9:10 pm – 9:15 pm,easyJet,nonstop,1h 05m,CDG,LGW,$220,Economy
2025-03-04,2025-03-05,2025-03-07,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,10:40 pm – 10:55 pm,easyJet,nonstop,1h 15m,CDG,LTN,$151,Economy
2025-03-04,2025-03-05,2025-03-07,3:15 pm – 5:45 pm,British Airways,nonstop,1h 30m,LHR,ORY,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$239,Economy
2025-03-04,2025-03-05,2025-03-07,8:15 am – 10:35 am,easyJet,nonstop,1h 20m,LGW,CDG,7:20 pm – 7:25 pm,Vueling,nonstop,1h 05m,ORY,LGW,$257,Economy
2025-03-04,2025-03-05,2025-03-07,2:40 pm – 5:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$168,Economy
2025-03-04,2025-03-05,2025-03-07,7:55 am – 10:20 am,Vueling,nonstop,1h 25m,LGW,ORY,5:55 pm – 5:55 pm,easyJet,nonstop,1h 00m,CDG,LGW,$185,Economy
2025-03-04,2025-03-05,2025-03-07,3:15 pm – 5:45 pm,British Airways,nonstop,1h 30m,LHR,ORY,1:40 pm – 1:45 pm,easyJet,nonstop,1h 05m,CDG,SEN,$247,Economy
2025-03-04,2025-03-05,2025-03-07,2:40 pm – 5:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,9:10 pm – 9:15 pm,easyJet,nonstop,1h 05m,CDG,LGW,$163,Economy
2025-03-04,2025-03-05,2025-03-07,3:15 pm – 5:45 pm,British Airways,nonstop,1h 30m,LHR,ORY,5:00 pm – 5:15 pm,easyJet,nonstop,1h 15m,CDG,LTN,$232,Economy
2025-03-04,2025-03-05,2025-03-07,11:45 am – 2:05 pm,easyJet,nonstop,1h 20m,LTN,CDG,9:10 pm – 9:15 pm,easyJet,nonstop,1h 05m,CDG,LGW,$240,Economy
2025-03-04,2025-03-05,2025-03-07,3:15 pm – 5:45 pm,British Airways,nonstop,1h 30m,LHR,ORY,2:30 pm – 2:45 pm,easyJet,nonstop,1h 15m,CDG,LTN,$232,Economy
2025-03-04,2025-03-05,2025-03-07,7:55 am – 10:20 am,Vueling,nonstop,1h 25m,LGW,ORY,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$171,Economy
2025-03-04,2025-03-05,2025-03-07,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,7:20 pm – 7:25 pm,Vueling,nonstop,1h 05m,ORY,LGW,$188,Economy
2025-03-04,2025-03-05,2025-03-07,7:55 am – 10:20 am,Vueling,nonstop,1h 25m,LGW,ORY,4:35 pm – 4:40 pm,easyJet,nonstop,1h 05m,CDG,LGW,$185,Economy
2025-03-04,2025-03-05,2025-03-07,7:55 am – 10:20 am,Vueling,nonstop,1h 25m,LGW,ORY,10:05 am – 10:15 am,easyJet,nonstop,1h 10m,CDG,LGW,$178,Economy
2025-03-04,2025-03-05,2025-03-07,6:40 pm – 9:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,2:10 pm – 2:25 pm,British Airways,nonstop,1h 15m,ORY,LHR,$258,Economy
2025-03-04,2025-03-05,2025-03-07,8:15 am – 10:35 am,easyJet,nonstop,1h 20m,LGW,CDG,10:40 pm – 10:55 pm,easyJet,nonstop,1h 15m,CDG,LTN,$234,Economy
2025-03-04,2025-03-05,2025-03-07,7:55 am – 10:20 am,Vueling,nonstop,1h 25m,LGW,ORY,5:00 pm – 5:15 pm,easyJet,nonstop,1h 15m,CDG,LTN,$177,Economy
2025-03-04,2025-03-05,2025-03-07,3:15 pm – 5:45 pm,British Airways,nonstop,1h 30m,LHR,ORY,12:30 pm – 12:40 pm,British Airways,nonstop,1h 10m,ORY,LGW,$274,Economy
2025-03-04,2025-03-05,2025-03-07,8:15 am – 10:35 am,easyJet,nonstop,1h 20m,LGW,CDG,9:10 pm – 9:15 pm,easyJet,nonstop,1h 05m,CDG,LGW,$257,Economy
2025-03-04,2025-03-05,2025-03-07,7:55 am – 10:20 am,Vueling,nonstop,1h 25m,LGW,ORY,2:30 pm – 2:45 pm,easyJet,nonstop,1h 15m,CDG,LTN,$177,Economy
2025-03-04,2025-03-05,2025-03-08,6:40 pm – 9:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$112,Economy
2025-03-04,2025-03-05,2025-03-08,6:40 pm – 9:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,2:10 pm – 2:25 pm,easyJet,nonstop,1h 15m,CDG,LTN,$114,Economy
2025-03-04,2025-03-05,2025-03-08,6:40 pm – 9:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,4:50 pm – 5:05 pm,easyJet,nonstop,1h 15m,CDG,LTN,$119,Economy
2025-03-04,2025-03-05,2025-03-08,2:40 pm – 5:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$122,Economy
2025-03-04,2025-03-05,2025-03-08,2:40 pm – 5:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,2:10 pm – 2:25 pm,easyJet,nonstop,1h 15m,CDG,LTN,$123,Economy
2025-03-04,2025-03-05,2025-03-08,2:40 pm – 5:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,4:50 pm – 5:05 pm,easyJet,nonstop,1h 15m,CDG,LTN,$128,Economy
2025-03-04,2025-03-05,2025-03-08,4:45 pm – 7:05 pm,easyJet,nonstop,1h 20m,LGW,CDG,2:45 pm – 2:50 pm,easyJet,nonstop,1h 05m,CDG,LGW,$136,Economy
2025-03-04,2025-03-05,2025-03-08,4:45 pm – 7:05 pm,easyJet,nonstop,1h 20m,LGW,CDG,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$136,Economy
2025-03-04,2025-03-05,2025-03-08,4:45 pm – 7:05 pm,easyJet,nonstop,1h 20m,LGW,CDG,10:00 am – 10:10 am,easyJet,nonstop,1h 10m,CDG,LGW,$136,Economy
2025-03-04,2025-03-05,2025-03-08,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,2:45 pm – 2:50 pm,easyJet,nonstop,1h 05m,CDG,LGW,$148,Economy
2025-03-04,2025-03-05,2025-03-08,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$148,Economy
2025-03-04,2025-03-05,2025-03-08,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,10:00 am – 10:10 am,easyJet,nonstop,1h 10m,CDG,LGW,$148,Economy
2025-03-04,2025-03-05,2025-03-08,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$152,Economy
2025-03-04,2025-03-05,2025-03-08,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,2:10 pm – 2:25 pm,easyJet,nonstop,1h 15m,CDG,LTN,$154,Economy
2025-03-04,2025-03-05,2025-03-08,4:45 pm – 7:05 pm,easyJet,nonstop,1h 20m,LGW,CDG,7:20 pm – 7:25 pm,easyJet,nonstop,1h 05m,CDG,LGW,$154,Economy
2025-03-04,2025-03-05,2025-03-08,6:40 pm – 9:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$144,Economy
2025-03-04,2025-03-05,2025-03-08,2:40 pm – 5:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,2:45 pm – 2:50 pm,easyJet,nonstop,1h 05m,CDG,LGW,$153,Economy
2025-03-04,2025-03-05,2025-03-08,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,7:20 pm – 7:25 pm,easyJet,nonstop,1h 05m,CDG,LGW,$166,Economy
2025-03-04,2025-03-05,2025-03-08,2:40 pm – 5:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$153,Economy
2025-03-04,2025-03-05,2025-03-08,2:40 pm – 5:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,10:00 am – 10:10 am,easyJet,nonstop,1h 10m,CDG,LGW,$153,Economy
2025-03-04,2025-03-05,2025-03-08,6:40 pm – 9:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,7:20 pm – 7:25 pm,easyJet,nonstop,1h 05m,CDG,LGW,$160,Economy
2025-03-04,2025-03-05,2025-03-08,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,2:10 pm – 2:25 pm,easyJet,nonstop,1h 15m,CDG,LTN,$154,Economy
2025-03-04,2025-03-05,2025-03-08,4:45 pm – 7:05 pm,easyJet,nonstop,1h 20m,LGW,CDG,2:10 pm – 2:25 pm,easyJet,nonstop,1h 15m,CDG,LTN,$153,Economy
2025-03-04,2025-03-05,2025-03-08,2:40 pm – 5:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,7:20 pm – 7:25 pm,easyJet,nonstop,1h 05m,CDG,LGW,$169,Economy
2025-03-04,2025-03-05,2025-03-08,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,4:50 pm – 5:05 pm,easyJet,nonstop,1h 15m,CDG,LTN,$159,Economy
2025-03-04,2025-03-05,2025-03-08,7:05 am – 9:25 am,easyJet,nonstop,1h 20m,LTN,CDG,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$152,Economy
2025-03-04,2025-03-05,2025-03-08,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,2:10 pm – 2:25 pm,easyJet,nonstop,1h 15m,CDG,LTN,$164,Economy
2025-03-04,2025-03-05,2025-03-08,4:45 pm – 7:05 pm,easyJet,nonstop,1h 20m,LGW,CDG,4:50 pm – 5:05 pm,easyJet,nonstop,1h 15m,CDG,LTN,$158,Economy
2025-03-04,2025-03-05,2025-03-08,4:45 pm – 7:05 pm,easyJet,nonstop,1h 20m,LGW,CDG,9:55 am – 10:15 am,easyJet,nonstop,1h 20m,CDG,LTN,$151,Economy
2025-03-04,2025-03-05,2025-03-08,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,4:50 pm – 5:05 pm,easyJet,nonstop,1h 15m,CDG,LTN,$169,Economy
2025-03-04,2025-03-05,2025-03-08,6:40 pm – 9:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,7:20 am – 7:30 am,easyJet,nonstop,1h 10m,CDG,LGW,$144,Economy
2025-03-04,2025-03-05,2025-03-08,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,2:10 pm – 2:25 pm,Vueling,nonstop,1h 15m,ORY,LHR,$123,Economy
2025-03-04,2025-03-05,2025-03-08,2:40 pm – 5:00 pm,easyJet,nonstop,1h 20m,LTN,CDG,2:45 pm – 2:50 pm,easyJet,nonstop,1h 05m,CDG,LGW,$153,Economy
2025-03-04,2025-03-05,2025-03-08,4:45 pm – 7:05 pm,easyJet,nonstop,1h 20m,LGW,CDG,7:20 pm – 7:25 pm,easyJet,nonstop,1h 05m,CDG,LGW,$154,Economy
2025-03-04,2025-03-05,2025-03-08,3:15 pm – 5:45 pm,Vueling,nonstop,1h 30m,LHR,ORY,2:45 pm – 2:50 pm,easyJet,nonstop,1h 05m,CDG,LGW,$140,Economy
2025-03-04,2025-03-05,2025-03-08,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,3:10 pm – 3:20 pm,Vueling,nonstop,1h 10m,ORY,LGW,$155,Economy
2025-03-04,2025-03-05,2025-03-08,1:50 pm – 4:05 pm,easyJet,nonstop,1h 15m,LGW,CDG,7:20 pm – 7:25 pm,easyJet,nonstop,1h 05m,CDG,LGW,$166,Economy
